Column1,X,Dnum,Country,State,County,Age,Formation,Stage,Age_Date,AmmoniteZone,LocDescr,Resume_of_Fauna,IndexFossil,Collector,Date,EandR,Map,USGS7.5,Lat_Pub,Long_Pub,Reference,Comments,last_modified,Orig_Resume_Fauna,FieldNum,species
253,944,5547,USA,WY,Carbon,Cretaceous,"Steele Shale. Cody Shale, about 20 ft below A sandstone","Campanian, Lower. about 80.9 MY",NA,,"NW¼NE¼SW¼ sec. 7, T. 22 N., R. 86 W.",Baculites sp. (smooth),,Gill and Fleisher,8/21/1966,OF-66-3D,,,41.89095,-107.15183,PP 667,,02/18/2014,Baculites sp. (smooth),,Baculites sp. 
270,1035,5548,USA,WY,Carbon,Cretaceous,"Cody Shale, 595 ft below B sandstone","Campanian, Lower about 80.5 MY",NA,,"NW 1/4 sec. 23, T. 22 N., R. 86 W.",Baculites sp. (weak flank ribs),,Gill and Fleisher,8/20/1966,OF-66-3D,,,41.86726,-107.07525,PP 667,,02/18/2014,Baculites sp. (weak flank ribs),,Baculites sp. 
303,1153,6602,USA,WY,Carbon,Cretaceous,"Lewis Shale, above Dad Member","Maastrichtian, Lower. 70.15 MY",NA,,"SE¼SW¼ sec. 9, T. 24 N., R. 85 W.",Baculites sp. (grandis or clinolobatus),,E.A. Merewether,5/21/1905,OF-68-11D,Seminoe Dam SW ,,42.06009,-106.99611,,,02/18/2014,Baculites sp. (grandis or clinolobatus),,Baculites sp. 
486,1766,14214,USA,WY,Carbon,Cretaceous,"Cody Shale, from unit with shaly siltstone",Campanian,NA,,"NW sec. 34, T. 28N., R. 80W.",Baculites sp. (? Smooth),,J.R. Gill & W.A. Cobban,,,Wild Irish Reservoir,,42.35877,-106.4095,,,02/18/2014,,,Baculites sp. 
507,1844,5577,USA,WY,Carbon,Cretaceous,"Cody Shale, from sandstone and shale unit higher than D5576",Campanian,NA,,"NW¼NW¼SW¼ sec. 20, T. 23 N., R. 79 W.",Baculites sp. (phosphatized),,J. R. Gill,09/06/1966,OF-66-8D,,,41.9496,-106.32527,PP 667,,02/18/2014,Baculites sp. (phosphatized),,Baculites sp. 
508,1848,5838,USA,WY,Natrona,Cretaceous,"Cody Shale, from small  limestone concretions 38 ft above Shannon","Campanian, Lower. about 80.9 MY",NA,,"W½NE¼SW¼ sec. 34,T.40 N., R.79 W.",Baculites sp. (smooth),,R.E. Burkholder W.A. Cobban,06/05/1967,OF-67-3D,Edgerton,,43.38985,-106.32492,,,02/18/2014,Baculites sp. (smooth),,Baculites sp. 
509,1849,5840,USA,WY,Natrona,Cretaceous,"Cody Shale, from  first bed of ironstones above Shannon about 90 ft above Shannon",Campanian,NA,,"W½NE¼SW¼ sec. 34,T.40 N., R.79 W.",Baculites sp. (weakly ribbed),,Gill & Cobban,06/05/1967,OF-67-3D,Edgerton,,43.38985,-106.32492,,,02/18/2014,Baculites sp. (weakly ribbed),,Baculites sp. 
5111,1851,5837,USA,WY,Natrona,Cretaceous,"Cody Shale, from small  gray limestone concretions 38 ft above shannon","Campanian, Lower. about 80.9 MY",NA,,"NE¼NW¼ sec. 3, T.39 N., R.79W",Baculites sp. (smooth),,W.A. Cobban,06/05/1967,OF-67-3D,Edgerton,,43.38262,-106.32326,,,02/18/2014,Baculites sp. (smooth),,Baculites sp. 
512,1852,5839,USA,WY,Natrona,Cretaceous,"Cody Shale, from small  gray limestone concretions about 55 ft above Shannon.",Campanian,NA,,"NE¼NW¼ sec. 3, T.39 N., R.79W",Baculites sp. (weakly ribbed),,W.A. Cobban,06/05/1967,OF-67-3D,Edgerton,,43.38262,-106.32326,,,02/18/2014,Baculites sp. (weakly ribbed),,Baculites sp. 
516,1859,3201,USA,WY,Natrona,Cretaceous,From gray limestone concretions in Steele Shale 405 feet above Fishtooth sandstone.,"Campanian, Lower about 80.5 MY",NA,,"N1/2 sec. 34, T. 40 N., R. 79 W.",Baculites sp. (weak flank ribs),,J. G. Gill,8/10/61; 1960,0,Midwest,,43.39521,-106.32127,,,02/18/2014,Baculites sp. (weak flank ribs),,Baculites sp. 
517,1860,3202,USA,WY,Natrona,Cretaceous,From ironstone in Steele Shale 440 feet above Fishtooth sandstone.,"Campanian, Lower about 80.5 MY",NA,,"N1/2 sec. 34, T. 40 N., R. 79 W.",Baculites sp. (weak flank ribs),,J. G. Gill,8/10/61; 1960,0,Midwest,,43.39521,-106.32127,,,02/18/2014,Baculites sp. (weak flank ribs),,Baculites sp. 
518,1862,5835,USA,WY,Natrona,Cretaceous,"Cody Shale, from small gray limestone concretions 38 ft above Shannon","Campanian, Lower. about 80.9 MY",NA,,"At Amax Petroleum corp. well no. 10-129 in NE¼ sec.10, T.39 N., R.79 W.",Baculites sp. (smooth),,"Gill, Burkholder,and Cobban",06/05/1967,OF-67-3D,Edgerton,,43.36655,-106.31594,,,02/18/2014,Baculites sp. (smooth),,Baculites sp. 
520,1865,3205,USA,WY,Natrona,Cretaceous,Steele Shale about 30 feet below Sussex Sandstone Member and about 320 feet above Shannon Sandstone Member.,"Campanian, Lower. about 80.9 MY",NA,,"E1/2 sec. 10, T. 39 N., R. 79 W",Baculites sp. (smooth to weakly ribbed),,J. G. Gill & W. A. Cobban,08/05/1961,0,Salt Creek,,43.36277,-106.31568,,,02/18/2014,Baculites sp. (smooth to weakly ribbed),,Baculites sp. 
521,1867,3207,USA,WY,Natrona,Cretaceous,Limestone concretions in bentonite bed near top od Sussex Sandstone Member of Steele Shale.,"Campanian, Lower. about 80.9 MY",NA,,"E1/2 sec. 10, T. 39 N., R. 79 W",Baculites sp. (smooth to weakly ribbed),,J. G. Gill,8/10/61; 1960,0,Salt Creek,,43.36277,-106.31568,,,02/18/2014,Baculites sp. (smooth to weakly ribbed),,Baculites sp. 
529,1905,5836,USA,WY,Natrona,Cretaceous,"Cody Shale, from small gray limestone concretions 38 ft above Shannon","Campanian, Lower. about 80.9 MY",NA,,"Near Amax Petroleum Corp.well no. 19-41 in NW¼NE¼ sec. 19, T.39 N., R.78 W.",Baculites sp. (smooth),,W.A. Cobban,06/05/1967,OF-67-3D,Edgerton,,43.34025,-106.25964,,,02/18/2014,Baculites sp. (smooth),,Baculites sp. 
5321,1910,5830,USA,WY,Carbon,Cretaceous,"Cody Shale, from zone of brown-weathering ferrocalcareous concretions about 125 ft below Shannon Sandstone Member.","Campanian, Lower. about 80.9 MY",NA,,"Salt Creek oil field in NW¼ sec. 8, T.39N., R.78 W",Baculites sp. (dominantly smooth),,Gill & Burkholder,06/06/1967,OF-67-3D,Edgerton,,43.3674,-106.24731,,,02/18/2014,Baculites sp. (dominantly smooth),,Baculites sp. 
533,1912,5832,USA,WY,Carbon,Cretaceous,"Cody Shale, about 50 ft below Shannon.","Campanian, Lower. about 80.9 MY",NA,,"Salt Creek oil field in NW¼ sec. 8, T.39N., R.78 W",Baculites sp. (smooth),,J.R.Gill,06/06/1967,OF-67-3D,Edgerton,,43.3674,-106.24731,,,02/18/2014,Baculites sp. (smooth),,Baculites sp. 
534,1914,5834,USA,WY,Carbon,Cretaceous,"Cody Shale, from base of Shannon Sandstone Member.","Campanian, Lower. about 80.9 MY",NA,,"Salt Creek oil field in NW¼ sec. 8, T.39N., R.78 W",Baculites sp. (smooth),,J.R.Gill,06/06/1967,OF-67-3D,Edgerton,,43.3674,-106.24731,,,02/18/2014,Baculites sp. (smooth),,Baculites sp. 
544,1948,3212,USA,WY,Natrona,Cretaceous,From 15 feet above of Sussex Sandstone Member of Steele Shale.,"Campanian, Lower. about 80.9 MY",NA,,"NW1/4SW1/4 sec. 3, T. 38 N., R. 78 W.",Baculites sp. (smooth to weakly ribbed),Scaphites hippocrepis,J. G. Gill,8/10/61; 1960,0,Gilliam Draw West,,41.29035,-106.20967,,,02/18/2014,Baculites sp. (smooth to weakly ribbed),,Baculites sp. 
545,1949,3213,USA,WY,Natrona,Cretaceous,From sandstone and sandy limestone concretions 42 feet above base of Sussex Sandstone Member of Steele Shale.,"Campanian, Lower about 80.5 MY",NA,,"NW1/4SW1/4 sec. 3, T. 38 N., R. 78 W.",Baculites sp. (weak flank ribs),,J. G. Gill,8/10/61; 1960,0,Gilliam Draw West,,41.29035,-106.20967,,,02/18/2014,Baculites sp. (weak flank ribs),,Baculites sp. 
546,1950,3214,USA,WY,Natrona,Cretaceous,Silicified baculites from bentonite 46 feet above base of Sussex Sandstone Member of Steele Shale.,"Campanian, Lower about 80.5 MY",NA,,"NW1/4SW1/4 sec. 3, T. 38 N., R. 78 W.",Baculites sp. (weak flank ribs),,J. G. Gill,8/10/61; 1960,0,Gilliam Draw West,,41.29035,-106.20967,,,02/18/2014,Baculites sp. (weak flank ribs),,Baculites sp. 
206,763,6033,USA,WY,Carbon,Cretaceous,Cody Shale,"Campanian, Lower. about 80.9 MY",NA,,"NW¼SW¼SW¼SW¼ sec. 20, T. 26 N., R. 88 W.",Baculites sp. (smooth,Haresiceras placentiform and H. natronense,M.W. Reynolds,4/27/1967,OF-67-6D,,,42.20523,-107.38611,,,02/18/2014,Baculites sp. (smooth,,Baculites sp. (smooth
519,1864,3204,USA,WY,Natrona,Cretaceous,Steele Shale 175 feet above Shannon SANDSTONE Member,"Campanian, Lower about 80.5 MY",NA,,"E1/2 sec. 10, T. 39 N., R. 79 W",Baculites sp. (weak flank ribs).,,J. G. Gill,8/10/61; 1960,0,Salt Creek,,43.36277,-106.31568,,,02/18/2014,Baculites sp. (weak flank ribs).,,Baculites sp. .
350,1283,3316,USA,WY,Carbon,Cretaceous,"Steele Shale, 1,335 feet above CS - 8","Campanian, Lower. about 80.9 MY",NA,,"SW1/4 SW1/4 NE1/4  sec. 36, T. 25 N., R. 84 W.",Baculites sp.(smooth specie)s,,A. D. Zapp,09/07/1961,"OF-61-3D, 5D",Seminoe Dam SE ,,42.09371,-106.8322,PP 667,,02/18/2014,Baculites smooth species,,Baculites sp.s
7811,2766,1987,USA,WY,Niobrara,Upper Cretaceous,"Pierre shale, 235' below top.","Maastrichtian, Lower. 69.57 MY",NA,OBTUSUS,"NW1/4 NW1/4 SE1/4 sec.14, T.38N., R. 62W., Niobrara Co., Wyo.",Baculities clinolobatus ,,"J. R. Gill, W. J. Mapel, C. S. Robinson, H. A. Tourtelot",05/01/1958,"F-57-20D, F-58-18D",Redbird Section,Bowen Flat,43.27132,-104.27296,PP 393,,02/18/2014,Baculities clinolobatus fauna,RB-20,Baculities clinolobatus 
249,925,13574,USA,WY,Natrona,Cretaceous,Frontier Fm,,NA,,"NE1/4SW1/4 sec. 6, T. 32 N., R. 86 W.",Bits of erushed juvenile ammonites,,B. Mieras,8/19/1994,0,Stinking Water Creek  ,,42.77138,-107.18306,,,02/18/2014,Bits of erushed juvenile ammonites,,Bits of erushed juvenile ammonites
102,367,13776,USA,WY,Big Horn,Cretaceous,Upper part of Rusty beds,,NA,,"CN1/2N1/2N1/2 sec. 14, T. 53 N., R. 94 W.",Bivalve,,Cobban,06/02/1997,0,Sheep Canyon  ,,44.5772,-108.1373,,,02/18/2014,Bivalve,,Bivalve
441,1647,12700,USA,WY,Natrona,Cretaceous,"Frontier Formation, from lower part of ""A"" sandstone (""amphibolum"" sandstone)",,NA,,"SW1/4 NW1/4 sec. 4, T. 33 N., R. 81 W.",bivalve,,Merewether,03/07/1986,0,Emigrant Gap  ,,42.8585,-106.56905,,,02/18/2014,bivalve,,bivalve
103,368,13777,USA,WY,Big Horn,Cretaceous,Basal part of Thermopolis Shale. Associated with dahllite concretions,,NA,,"CN1/2N1/2N1/2 sec. 14, T. 53 N., R. 94 W.",Bivalves,,Cobban,06/02/1997,0,Sheep Canyon  ,,44.5772,-108.1373,,,02/18/2014,Bivalves,,Bivalves
52,205,10569,USA,WY,Sweetwater,Cretaceous,"Rock Springs Formation, from very fine grained sandstone 320 feet above base ",Campanian,NA,,"SW1/4 sec. 35, T. 20 N., R. 102 W., ",Bored wood,,Dawn Madden,1978,CMR-78-12D,Point of Rocks SW,,41.66507,-108.88349,,,02/18/2014,Bored wood,,Bored wood
707,2527,10097,USA,WY,Weston,Cretaceous,Belle Fourche Shale,,NA,,SW1/4NW1/4 Sec. 30 T46N R63W,Borissiakoceras sp.,,Merewether,1976,O&G-76-12D,Newcastle,,43.9405,-104.47433,,,02/18/2014,,,Borissiakoceras sp.
395,1444,5719,USA,WY,Johnson,Cretaceous,"Frontier Fm., from concretions immediately below 11-ft bentonitic unit",,NA,,"NW¼NE¼SW¼ sec. 16, T.43 N., R. 82 W.  .",Borrissiakoceras compressum,Acanthoceras amphibolum,W. A. Cobban & W. H. Cobban,8/23/1966,,"Kaycee , ",,43.69256,-106.70621,,,02/18/2014,Borrissiakoceras compressum,,Borrissiakoceras compressum
297,1132,6117,USA,WY,Carbon,Cretaceous,"Haystack Moutains Formation, about 40 ft below D6116",Campanian,NA,,"SW¼SW¼ sec. 16, T. 25 N., R. 85 W.",Brachidontes sp.,,E. A. Merewether,9/14/1967,OF-67-8D,Bradley Peak,,42.13193,-107.01506,,,02/18/2014,Brachidontes sp.,,Brachidontes sp.
161,607,8415,USA,WY ,Carbon,Cretaceous,Haystack Mountains Formation ,Campanian,NA,,"SW1/4 sec. 2, T. 17 N., R. 90 W.  ",Brachidontes sp. ,,"C. S. V. Barclay, G. P. Eager ",1972,OF-72-3D,Ketchum Buttes  ,,41.47347,-107.50364,,,02/18/2014,Brachidontes sp. ,,Brachidontes sp. 
39,164,13640,USA,WY,Fremont,Cretaceous,"Muddy Sandstone, from hogback sandstone 11-32' above base (Dresser section # 30)",,NA,,"Southwest side of Maverick Springs anticline NE1/4NE1/4NW1/4 sec. 35, T. 6 N., R. 2 W.",Brackish-water fossils,,Merewether & Cobban,6/22/1995,0,Maverrick Springs  ,,43.45922,-108.9617,,,02/18/2014,Brackish-water fossils,,Brackish-water fossils
40,166,13639,USA,WY,Fremont,Cretaceous,"Muddy Sandstone, from prominent sandstone ridge 9- 20' above base (Section # 29 of Dresser, 1974, p 30 - WGA Earth Sci Bull., wyoming Geological Assoc Earth Scien ce Bull)",,NA,,"Southwest side of Maverick Springs anticline in the SW1/4SW1/4SW1/4 sec. 36, T. 6 N., R. 2 W.",Brackish-water fossils,,E. A. Merewether & W. A. Cobbna,6/22/1995,0,Maverrick Springs  ,,43.44689,-108.95036,,,02/18/2014,Brackish-water fossils,,Brackish-water fossils
293,1120,5596,USA,WY,Carbon,Cretaceous,"Upper Buck tongue, about level of D3356",Campanian,NA,,"NE¼SE¼NE¼ sec. 24, T. 19 N., R. 86 W.","bryozoan, Placenticeras sp.",,Reiskind,9/16/1966,OF-66-8D,,,41.6082,-107.02308,,,02/18/2014,"bryozoan, Placenticeras sp.",,bryozoan
98,355,4739,USA,WY,Fremont,Cretaceous,From 275 ft above base of upper tongue of Cody Shale.,Campanian,NA,,"NE¼SW¼NE¼ sec .5, T. 2S., R. 6E, ",Burrows,Baculites eliasi,Gill ,9/19/1964,OF-64-15D,,,42.92037,-108.18912,,,02/18/2014,Burrows,,Burrows
440,1645,13189,USA,WY,Natrona,Cretaceous,"Belle Fourche Member, from bentonitic siltstone ",,NA,,"SW1/4 SE1/4 NE1/4 sec. 9, T. 40 N., R. 81 W., Latitude 43°27' 00, longitude 106°34' 10",Burrows of wood - boring mollusks,Collignoniceras woolgari,E. A. Merewether ,6/24/1991,0,Salt Canyon ,,43.45,-106.56944,,,02/18/2014,Burrows of wood - boring mollusks,,Burrows of wood - boring mollusks
6222,2270,9348,USA,WY,Laramie,Cretaceous,Pierre Shale,,NA,,"NE1/4SW1/4 Sec. 7 T14N R69W. Shale in top of unit 30A, and about 1100' above locality D9347, otherwise same as D9343. 74-SA-11","yielded only calcareous benthitic forams and pale-green glauconite pellets, No explanation is offered for the absence of arenaceous species, but the  probably represents open marine conditions, perhaps middle to outer neritic",,Louise M. Kiteley,1974,OER-74-22D,Hecla,,41.19546,-105.16704,,,02/18/2014,"yielded only calcareous benthitic forams and pale-green glauconite pellets, No explanation is offered for the absence of arenaceous species, but the fauna probably represents open marine conditions, perhaps middle to outer neritic",,but the  probably represents open marine conditions
500,1811,6241,USA,WY,Carbon,cretaceous,"Medicine Bow Formation, 360 ft above D6240",Campanian,NA,,"SE½NE¼  sec. 1, T. 22 N., R80W.","calcareous worm tube, Crassostrea sp",,Jame R. Gill,6/30/1967,OF-67-7D,Schnider Ridge,,41.909,-106.35049,PP 667,,02/18/2014,"calcareous worm tube, Crassostrea sp",,calcareous worm tube
329,1220,6259,USA,WY,Carbon,cretaceous,From ironstone in Almond Formation 335 ft above base,Campanian,NA,,"NE¼NW¼SE¼ sec. 12, T. 22 N., R. 85 W.",calcareous worm tube Dysnoetopora demissa (White),,Jame R. Gill,7/21/1967,OF-67-7D,Lone Haystack Mtn,,41.89044,-106.93184,,,02/18/2014,calcareous worm tube Dysnoetopora demissa (White),,calcareous worm tube Dysnoetopora demissa 
643,2353,8305,USA,WY ,Crook,Cretaceous,Upper part of Greenhorn Formation ,,NA,,"West of Oil Butte in the SW1/4 NW1/4 sec. 34, T. 52 N., R. 67 W. ",Callista orbiculata (Hall and Meek) (of Reeside),,E. A. Merewether ,1971,OF-71-8D,,,44.44639,-104.90496,,,02/18/2014,Callista orbiculata (Hall and Meek) (of Reeside),BF-71-16,Callista orbiculata  
663,2401,8315,USA,WY ,Crook,Cretaceous,"Greenhorn Formation, from concretion - bearing part",,NA,,"NW1/4 SW1/4 sec. 33, T. 50 N., R. 66 W. ",Callista orbiculata (Hall and Meek)  ,,E. A. Merewether ,1971,OF-71-8D,Moorcroft  ,,44.27141,-104.79602,,,02/18/2014,Callista orbiculata (Hall and Meek)  ,BF-71-26,Callista orbiculata   
664,2402,8316,USA,WY ,Crook,Cretaceous,"Greenhorn Formation, upper part",,NA,,"NW1/4 SW1/4 sec. 33, T. 50 N., R. 66 W. ",Callista orbiculata (Hall and Meek)  ,,E. A. Merewether ,1971,OF-71-8D,Moorcroft,,44.27141,-104.79602,,,02/18/2014,Callista orbiculata (Hall and Meek)  ,BF-71-27,Callista orbiculata   
348,1278,14151,USA,WY,Carbon,Cretaceous ,"Frontier Formation, Belle Fourche Member",,NA,,"East bank of reservoir in the NE1/4 SW1/4 SW1/4 sec. 24, T 25 N, R 84 W",Calycoceras canitaurinum,Calycoceras cantaurinum,E.A. Merewether & B.L. Mieras,Jul-03,,Seminoe Dam SE ,,42.11748,-106.84028,,,02/18/2014,,,Calycoceras canitaurinum
279,1068,13061,USA,WY,Natrona,Cretaceous,Float probably from a concretionary limestone bed at top of 18-ft-thick unit of shale with limestones that overlies hick Metoicoceras mosbyense sandstone,,NA,,"SW1/4SW1/4 sec. 28, T. 38 N., R. 85 W. 43°13' 40"" N. lat., 107°03' 25"" W. long.",Calycoceras guerangeri (Spath),,Merewether,01/08/1989,SPR-89-1D,Notches Dome  ,,43.2277,-107.056,,,02/18/2014,Calycoceras guerangeri (Spath),,Calycoceras guerangeri 
669,2429,12434,USA,WY,Weston,Cretaceous,Belle Fourche Shale,,NA,,"SW1/4 Sec. 18 T48N R65W., Near Thornton from septarian limestone concretions about 175'  below top of Greenhorn",Calycoceras n. sp.,,W.A. Cobban,1959,0,,,44.14045,-104.71163,,,02/18/2014,Calycoceras n. sp.,,Calycoceras n. sp.
548,1970,10428,USA,WY,, Cretaceous,"Frontier Formation, below Wall Creek Member ",,NA,,"SE1/4 SW1/4 sec. 16, T. 25 N., R. 78 W.","Calycoceras? canitaurinum (Haas),  ",Calycoceras cantaurinum,E. A. Merewether ,6/16/1977,O&G-77-76D,Walker Draw NW  ,,42.1301,-106.19554,,,02/18/2014,"Calycoceras? canitaurinum (Haas),  ",,Calycoceras? canitaurinum 
637,2336,8388,USA,WY ,Crook,Cretaceous,"Belle Fourche Shale, from a septarian limestone concretion 48 ft above bed 7 of section",,NA,,"Sec. 20, T. 56 N., R. 67 W. ",Calycoceras? canitaurinum (Haas) ,Calycoceras cantaurinum,E. A. Merewether ,7/13/1972,OF-72-5D,Cedar Ridge  ,,44.8218,-104.9227,,,02/18/2014,Calycoceras? canitaurinum (Haas) ,,Calycoceras? canitaurinum  
916,3015,8359,USA,WY ,Weston,Cretaceous,Basal part of Greenhorn Formation ,,NA,,"N1/2 NE1/4 NW1/4 sec. 7, T. 42 N., R. 60 W.",Calycoceras? canitaurinum (Haas) ,Calycoceras cantaurinum,E. A. Merewether ,1971,OF-71-8D,Clifton ,,44.6386,-104.1151,,,02/18/2014,Calycoceras? canitaurinum (Haas) ,BF-71-70,Calycoceras? canitaurinum  
399,1459,8910,USA,WY,Natrona,Cretaceous,"Frontier Formation, float from upper part of Belle Fourche Member",,NA,,"NE1/4 NW1/4 SW1/4 sec. 5, T. 29 N., R. 82 W.",Calycoceras? sp.,,E. A. Merewether ,7/24/1973,OER-73-15D,Alcova   ,,42.50925,-106.69398,,,02/18/2014,Calycoceras? sp.,,Calycoceras? sp.
85,322,6941,USA,WY,Fremont,Cretaceous,"Frontier Fm., from large brown sandstone About 25' below top.",,NA,,"SE1/4NW1/4SE1/4NW1/4 sec. 28, T. 31 N., R. 96 W.",Cardium,,Reynolds & Cobban,5/22/1969,0,Yellowstone Ranch,,42.6349,-108.31787,,,02/18/2014,Cardium,,Cardium
459,1693,9360,USA,WY,Natrona,Cretaceous,"Frontier Fm,  from second sandstone above base",,NA,,S1/2NE1/4SW1/4 Sec. 15 T33N R81W.  ,Cardium,,E.T. Cavanaugh,1975,OER-75-35D,Emigrant Gap,,42.82479,-106.54605,,,02/18/2014,Cardium,,Cardium
245,910,7112,USA,WY,Carbon,Cretaceous,Niobrara Shale. From approximately the middle of Fm.,,NA,,"NE1/4 NE1/4 sec. 15, T 22 N, R 87 W",Clioscaphites vermiformes (Meek and Hayden),Clioscaphites vermiformis,E.A. Merewether,8/25/1969,OF-69-13D,Rawlins NW,,41.88262,-107.19911,,,02/18/2014,Baculites aquilaensis Reeside.,MMF-69-305,Clioscaphites vermiformes 
132,495,9931,USA,WY,Washakie,Cretaceous,Cody Shale,"Santonian, Middle. about  85. MY",NA,,SE1/4 Sec. 20 T48N R90W ,Clioscaphites vermiformis,Clioscaphites vermiformis,K. Hirsch,1977,0,Broom Draw,,44.12209,-107.68064,,,02/18/2014,Clioscaphites vermiformis,,Clioscaphites vermiformis
539,1923,14222,USA,WY,Natrona,Cretaceous,"Frontier Fm., base of ""woolgari ss.""",,NA,,"SE1/4 sec. 32, T. 34N., R. 81W.",Colligniceras woolgari,,Cobban,1989,,Emigrant Gap,,43.30139,-106.23505,,,02/18/2014,,,Colligniceras woolgari
266,1016,7945,USA,WY ,Carbon,Cretaceous,"Frontier Formation, from upper part of lower Frontier ","Turonian, Middle",NA,,"NE1/4 NW1/4 NW1/4 sec. 33, T. 21 N., R. 86 W.  ",Collignoniceras hyatti (Stanton),Rhynchostreon suborbiculatum,E. A. Merewether ,1971,OF-71-9D,Sinclair,,41.7538,-107.11491,,,02/18/2014,Collignoniceras hyatti (Stanton),,Collignoniceras hyatti 
429,1619,10376,USA,WY,Natrona,Cretaceous,Frontier Formation,,NA,,"SE1/4 NW1/4 sec. 32, T. 34 N. , R. 81 W. ",Collignoniceras mexicanum,,E. A . Merwether and R. E. Burkholder,9/21/1977,0,Emigrant Gap  ,,42.8731,-106.5904,NM Memoir 37,,02/18/2014,Collignoniceras mexicanum,,Collignoniceras mexicanum
434,1630,9746,USA,WY,Natrona,Upper Cretaceous ,"Frontier formation, Emigrant Gap Mbr, from top of gray silty shale unit overlying wollgari sandstone bed.","Turonian, Middle",NA,,"NE-1/4 SE-1/4 SE-1/4 sec. 32, T. 34 N., R. 81 W.",Collignoniceras woolgari (Mantell),,"E. A. Merewether, E. T. Cavanaught, and W. A. Cobban",5/17/1975,OER-75-36D,Emigrant Gap   ,,42.867,-106.5776,Bull 1917-B,,02/18/2014,Collignoniceras wollgari (Mantell),,Collignoniceras woolgari 
9,27,12549,USA,WY,YNP,Cretaceous ,Frontier Formation,"Turonian, Middle. about 92.0 MY",NA,,"South side of Mt. Everts, Yellowstone National Park, Wyoming. from shaly olive-gray siltstone about 20' below top ",Collignoniceras woollgari,Collignoniceras woolgari,J.D. Love and W. A. Cobban ,1958,0,,,44.96741,-110.66284,,,02/18/2014,Collignoniceras woollgari,,Collignoniceras woollgari
18,81,12342,USA,WY,Teton,Cretaceous,Frontier,"Turonian, Middle. about 92.0 MY",NA,,NE1/4SW1/4 Sec. 19 T42N R112W,Collignoniceras woollgari,,R.G. Tysdal,1983,0,Upper Slide Lake,,43.58667,-110.34298,,,02/18/2014,Collignoniceras woollgari,,Collignoniceras woollgari
229,824,13575,USA,WY,Natrona,Cretaceous,"Frontier Fm, Emigrant Gap Member","Turonian, Middle. about 92.0 MY",NA,,"NE1/4SE1/4 sec. 2, T. 33 N., R. 88 W.",Collignoniceras woollgari,Collignoniceras woolgari,Merewether,8/19/1994,0,Garfield Peak  ,,42.85948,-107.34152,,,02/18/2014,Collignoniceras woollgari,,Collignoniceras woollgari
380,1395,13041,USA,WY,Natrona,Upper Cretaceous,"Frontier Formation, float from a calcureous, sandstone concretion about 30 m nelow cliff of wall Creek sandstone","Turonian, Middle. about 92.0 MY",NA,,"North of Willow Creek in NE1/4SW1/4 sec. 29, T. 41 N., R. 82 W",Collignoniceras woollgari,Collignoniceras woolgari,W.A. Cobban,04/08/1989,0,Broken Horn Creak  ,,43.4884,-106.729,Bull 1917-B,,02/18/2014,Collignoniceras woollgari,,Collignoniceras woollgari
228,823,9325,USA,WY,Natrona,Upper Cretaceous ,"Frontier Formation, from ledges of coarse friable sandstone a few feet thick and higher than D9324","Turonian, Middle. about 92.0 MY",NA,,"Northeast of Jameson Ranch NE1/4 NW1/4 SE1/4 sec, 2, T. 33 N., R. 88 W.","Collignoniceras woollgari (Mantell), ",Collignoniceras woolgari,Merewether and Cobban ,9/26/1974,OER-74-36D,Garfield Peak  ,,42.8564,-107.3432,Bull 1917-B,,02/18/2014,"Collignoniceras woollgari (Mantell), ",,Collignoniceras woollgari 
345,1270,9895,USA,WY,Natrona,Cretaceous,Frontier,,NA,,"NE-1/4 SE-1/4 sec. 13, T35N., R84W.",Collignoniceras woollgari (Mantell),,Merewether and Cobban,1976,O&G-76-4D,Natrona,,43.001,-106.85146,,,02/18/2014,,,Collignoniceras woollgari 
406,1482,9373,USA,WY,Natrona,Cretaceous,"Frontier Fm., float from Woolgari ss","Turonian, Middle. about 92.0 MY",NA,,SE1/4SE4 Sec. 4 T34N R82W.  ,Collignoniceras woollgari (Mantell),Collignoniceras woolgari,E.T. Cavanaugh,1975,OER-75-35D,Emigrant Gap NW,,42.93801,-106.67463,,,02/18/2014,Collignoniceras woollgari (Mantell),,Collignoniceras woollgari 
